9- 0.029721558094024658
10- 0.1466011255979538
224- 0.16739825904369354
20- 0.2367153912782669
253- 0.28604209423065186
122- 0.36383575201034546
24- 0.41377684473991394
7- 0.4315379858016968
28- 0.4767006039619446
3- 0.4767006039619446
23- 0.49709632992744446
73- 0.5137045979499817
16- 0.5316171050071716
5- 0.5343860387802124
273- 0.53812175989151
121- 0.5429620146751404
262- 0.5429620146751404
301- 0.5644220113754272
226- 0.5750862956047058
32- 0.5927209854125977
31- 0.6067796349525452
130- 0.6122272610664368
269- 0.6122272610664368
1- 0.6155532002449036
188- 0.6310852766036987
256- 0.657095730304718
39- 0.6671606302261353
113- 0.6747007369995117
257- 0.6747007369995117
322- 0.6747007369995117
175- 0.6846215724945068
85- 0.6846215724945068
133- 0.6846215724945068
285- 0.6846215724945068
2- 0.701655924320221
84- 0.7088765501976013
127- 0.7154731750488281
210- 0.7300920486450195
267- 0.7437242865562439
268- 0.7440990805625916
111- 0.744228720664978
82- 0.7551348805427551
173- 0.7570542097091675
96- 0.7600194215774536
270- 0.7681138515472412
12- 0.7692505717277527
223- 0.77066969871521
176- 0.7806491851806641
119- 0.7807422280311584
260- 0.7807422280311584
233- 0.7815404534339905
220- 0.7828649878501892
98- 0.7853822112083435
187- 0.7907216548919678
97- 0.7930464744567871
17- 0.7983229756355286
71- 0.7983229756355286
219- 0.8026877045631409
240- 0.8039685487747192
95- 0.8111788034439087
184- 0.8111788034439087
106- 0.8188631534576416
107- 0.8188631534576416
105- 0.8188631534576416
290- 0.8254528045654297
282- 0.8254528045654297
305- 0.8302470445632935
242- 0.8302470445632935
307- 0.8372229933738708
144- 0.8372229933738708
248- 0.8372229933738708
146- 0.8372229933738708
251- 0.8372229933738708
143- 0.8372229933738708
309- 0.8372229933738708
145- 0.8372229933738708
250- 0.8372229933738708
310- 0.8372229933738708
308- 0.8372229933738708
232- 0.8400883674621582
94- 0.8481668829917908
185- 0.8481668829917908
292- 0.8627040386199951
283- 0.8633568286895752
137- 0.8712310194969177
216- 0.8798210620880127
147- 0.8831238150596619
237- 0.8853464126586914
315- 0.8853464126586914
174- 0.8909051418304443
86- 0.8917396068572998
241- 0.9009069800376892
306- 0.9009069800376892
25- 0.9045400023460388
150- 0.9077451229095459
179- 0.9114946126937866
56- 0.9143368005752563
11- 0.9226166009902954
255- 0.9252631664276123
287- 0.9326361417770386
264- 0.9326791167259216
289- 0.9409732222557068
243- 0.9471367597579956
192- 0.9471367597579956
99- 0.9528582692146301
33- 0.9549037218093872
312- 0.9582759737968445
217- 0.9590381979942322
123- 0.9590381979942322
303- 0.9599963426589966
125- 0.9628011584281921
47- 0.9674394130706787
222- 0.9734582901000977
298- 0.9735425710678101
235- 0.9826415777206421
58- 0.9905298948287964
200- 0.9919456243515015
198- 0.9919456243515015
199- 0.9919456243515015
77- 0.9929641485214233
57- 0.9942265748977661
128- 0.9956310391426086
72- 0.9967826008796692
65- 0.9980857372283936
293- 0.9985510110855103
284- 0.9999998807907104
83- 0.9999998807907104
160- 0.9999998807907104
207- 0.9999999403953552
79- 1.0
247- 1.0
361- 1.0
357- 1.0
276- 1.0
88- 1.0
109- 1.0
213- 1.0
302- 1.0000001192092896
41- 1.0000001192092896
252- 1.0000001192092896
271- 1.0000001192092896
104- 1.0000001192092896
246- 1.0000001192092896
196- 1.0000001192092896
151- 1.0000001192092896
120- 1.0000001192092896
132- 1.000000238418579
