bug-6830- -0.30894899368286133
bug-5703- -0.30894899368286133
bug-1811- -0.30894899368286133
bug-2019- -0.30894899368286133
bug-7710- -0.30894899368286133
bug-105- -0.30894899368286133
bug-3777- -0.30894899368286133
bug-22- -0.30894899368286133
bug-45- -0.30894899368286133
bug-16119- -0.30894899368286133
bug-104- -0.30894899368286133
bug-16120- -0.30894899368286133
bug-100- -0.30894899368286133
bug-32- -0.30894899368286133
bug-6805- -0.30894899368286133
bug-18- -0.30894899368286133
bug-72- -0.30894899368286133
bug-1422- -0.30894899368286133
bug-3776- -0.30894899368286133
bug-123- -0.30894899368286133
bug-140- -0.30894899368286133
bug-64- -0.30894899368286133
bug-39- -0.30894899368286133
bug-17- -0.30894899368286133
bug-40- -0.30894899368286133
bug-44- -0.30894899368286133
bug-23- -0.30894899368286133
bug-63- -0.30894899368286133
bug-47- -0.30894899368286133
bug-6- -0.30894899368286133
bug-336- -0.30894899368286133
bug-101- -0.30894899368286133
bug-4793- -0.30894899368286133
bug-21029- -0.30894899368286133
bug-17891- -0.30894899368286133
bug-2841- -0.30894899368286133
bug-1421- -0.30894899368286133
bug-16022- -0.30894899368286133
bug-4975- -0.30894899368286133
bug-16021- -0.30894899368286133
bug-708- -0.2631347179412842
bug-6234- -0.2631347179412842
bug-6232- -0.2631347179412842
bug-6230- -0.2631347179412842
bug-711- -0.2631347179412842
bug-6231- -0.2631347179412842
bug-6233- -0.2631347179412842
bug-709- -0.2631347179412842
bug-353- -0.2631347179412842
bug-352- -0.2631347179412842
bug-355- -0.2631347179412842
bug-710- -0.2631347179412842
bug-351- -0.2631347179412842
bug-354- -0.2631347179412842
bug-712- -0.2631347179412842
bug-376- -0.17115889489650726
bug-2429- -0.17115889489650726
bug-13060- -0.16261233389377594
bug-11664- -0.14664313197135925
bug-10876- -0.12958765029907227
bug-1916- -0.1264950931072235
bug-15209- -0.1264950931072235
bug-7869- -0.11754898726940155
bug-402- -0.11594516038894653
bug-2630- -0.11594516038894653
bug-7596- -0.11099658906459808
bug-11430- -0.10924067348241806
bug-11373- -0.10924067348241806
bug-22387- -0.10528570413589478
bug-22388- -0.10528570413589478
bug-17802- -0.10453734546899796
bug-2398- -0.10453734546899796
bug-18692- -0.10242381691932678
bug-19180- -0.09618943929672241
bug-23914- -0.09233185648918152
Bears-202- -0.0910668671131134
bug-16615- -0.0892133116722107
bug-7125- -0.08365615457296371
bug-1209- -0.07873328030109406
bug-16600- -0.07782397419214249
bug-17658- -0.07310386002063751
bug-547- -0.06961396336555481
bug-11627- -0.06961396336555481
bug-12226- -0.067930206656456
bug-12220- -0.067930206656456
bug-12224- -0.067930206656456
bug-12223- -0.067930206656456
bug-12219- -0.067930206656456
bug-12221- -0.067930206656456
bug-8206- -0.0674438625574112
bug-8207- -0.0674438625574112
bug-7871- -0.06690188497304916
bug-7872- -0.06690188497304916
bug-7873- -0.06690188497304916
bug-2469- -0.06537383049726486
bug-2465- -0.06537383049726486
bug-2464- -0.06537383049726486
bug-2466- -0.06537383049726486
bug-2471- -0.06537383049726486
bug-2470- -0.06537383049726486
bug-2467- -0.06537383049726486
bug-2472- -0.06537383049726486
bug-2468- -0.06537383049726486
bug-12336- -0.059514597058296204
bug-16991- -0.05819413810968399
bug-15052- -0.05797235667705536
bug-15053- -0.05797235667705536
bug-661- -0.05797235667705536
bug-660- -0.05797235667705536
bug-10080- -0.04750683158636093
bug-12227- -0.0461951419711113
bug-12225- -0.0461951419711113
bug-11563- -0.04044759273529053
bug-542- -0.04044759273529053
bug-14628- -0.04008699208498001
bug-14659- -0.04008699208498001
bug-23716- -0.03853199630975723
bug-2126- -0.03806328773498535
bug-16223- -0.03806328773498535
bug-2127- -0.03806328773498535
bug-16224- -0.03806328773498535
bug-5846- -0.03766544908285141
bug-10667- -0.034769028425216675
bug-608- -0.03426586091518402
bug-12548- -0.03426586091518402
camel-117- -0.026399072259664536
bug-10327- -0.022449731826782227
bug-17221- -0.009245380759239197
bug-17220- -0.009245380759239197
bug-10129- -0.00753544457256794
bug-1687- -0.007076814770698547
bug-19758- -0.006102755665779114
bug-418- -0.0032985247671604156
bug-7107- -0.0032985247671604156
bug-6895- -0.0016116239130496979
bug-7367- 0.002861008048057556
bug-6401- 0.004900120198726654
bug-6628- 0.00788942351937294
bug-789- 0.00788942351937294
bug-20746- 0.0112706758081913
bug-6973- 0.013098781928420067
bug-11623- 0.013898879289627075
bug-11624- 0.013898879289627075
bug-23542- 0.022341743111610413
bug-179- 0.022341743111610413
bug-3120- 0.022341743111610413
bug-21537- 0.027873167768120766
bug-22763- 0.035863421857357025
bug-10387- 0.03854122385382652
bug-6296- 0.04113168269395828
bug-997- 0.042019784450531006
bug-8108- 0.042019784450531006
bug-15020- 0.04252925142645836
bug-6556- 0.043355830013751984
bug-2488- 0.04481486976146698
bug-2671- 0.045537300407886505
bug-2672- 0.045537300407886505
bug-3328- 0.04566030204296112
bug-10419- 0.04573139548301697
bug-494- 0.04573139548301697
bug-671- 0.04983404651284218
bug-71- 0.04983404651284218
bug-109- 0.04983404651284218
bug-13058- 0.050028733909130096
bug-23971- 0.05049249157309532
bug-7264- 0.051516689360141754
bug-13734- 0.051756784319877625
bug-568- 0.053572166711091995
bug-11823- 0.053572166711091995
bug-22124- 0.053572166711091995
bug-1032- 0.053572166711091995
bug-12878- 0.055164288729429245
bug-21592- 0.0556890107691288
bug-10275- 0.05630800873041153
bug-2940- 0.057290803641080856
bug-12517- 0.05787822976708412
bug-10184- 0.05821729451417923
bug-15943- 0.06243496760725975
bug-15923- 0.06243496760725975
Bears-246- 0.06303252279758453
bug-20486- 0.06407458335161209
bug-20485- 0.06407458335161209
bug-10934- 0.0642094686627388
bug-10935- 0.0642094686627388
bug-1192- 0.06457267701625824
bug-1193- 0.06457267701625824
bug-19787- 0.06457267701625824
bug-2643- 0.06457267701625824
bug-2642- 0.06457267701625824
bug-19786- 0.06457267701625824
bug-6061- 0.0668962150812149
bug-16720- 0.06698648631572723
bug-13365- 0.06763584911823273
bug-13364- 0.06763584911823273
bug-9736- 0.0678790956735611
bug-16716- 0.06855229288339615
bug-1912- 0.07113102078437805
bug-15110- 0.07113102078437805
bug-15749- 0.07632309198379517
bug-7728- 0.07656832039356232
bug-23613- 0.0771358460187912
bug-946- 0.08246144652366638
bug-986- 0.08246144652366638
bug-9509- 0.08275970816612244
bug-17593- 0.08337290585041046
bug-22977- 0.08377127349376678
bug-2710- 0.0855032354593277
bug-2949- 0.0895301103591919
bug-2948- 0.0895301103591919
bug-17145- 0.09083324670791626
bug-17150- 0.09083324670791626
bug-2896- 0.09299544245004654
bug-23315- 0.09664939343929291
bug-24160- 0.09787973761558533
bug-24161- 0.09787973761558533
bug-19814- 0.09947845339775085
bug-19813- 0.09947845339775085
bug-21799- 0.10210392624139786
bug-21800- 0.10210392624139786
bug-3207- 0.10309584438800812
bug-3206- 0.10309584438800812
bug-13655- 0.1040770411491394
bug-15722- 0.10972165316343307
bug-1050- 0.10987818241119385
bug-18463- 0.11080446094274521
bug-1059- 0.11295528709888458
bug-2388- 0.11295528709888458
bug-17693- 0.11295528709888458
bug-19946- 0.11373575031757355
bug-19947- 0.11373575031757355
bug-16624- 0.11464021354913712
bug-22381- 0.11493609845638275
bug-417- 0.11500269174575806
bug-7097- 0.11500269174575806
bug-16150- 0.115689218044281
bug-16149- 0.115689218044281
bug-5420- 0.11750135570764542
bug-2555- 0.11815398186445236
bug-18998- 0.11815398186445236
bug-8375- 0.1207168698310852
bug-8376- 0.1207168698310852
bug-20068- 0.12223125994205475
bug-20069- 0.12223125994205475
bug-22141- 0.12415111064910889
bug-1638- 0.1242692768573761
bug-12058- 0.1254146844148636
bug-1508- 0.1254146844148636
bug-697- 0.1254146844148636
bug-11858- 0.12619949877262115
bug-10066- 0.12644782662391663
bug-14307- 0.1290195733308792
bug-22684- 0.12902775406837463
bug-2040- 0.13018867373466492
bug-2039- 0.13018867373466492
bug-317- 0.13018867373466492
bug-318- 0.13018867373466492
bug-7077- 0.1318950653076172
bug-403- 0.1318950653076172
bug-404- 0.1318950653076172
bug-837- 0.1318950653076172
bug-836- 0.1318950653076172
bug-7076- 0.1318950653076172
bug-19935- 0.13283289968967438
bug-12204- 0.13398702442646027
bug-12205- 0.13398702442646027
bug-19915- 0.13404835760593414
bug-10514- 0.13443729281425476
bug-15556- 0.1351601928472519
bug-115- 0.1351601928472519
bug-114- 0.1351601928472519
bug-15557- 0.1351601928472519
bug-1990- 0.1351601928472519
bug-1991- 0.1351601928472519
bug-276- 0.13690871000289917
bug-1806- 0.13690871000289917
bug-19- 0.13690871000289917
bug-21702- 0.13775674998760223
bug-5558- 0.13899439573287964
bug-12806- 0.1410214900970459
bug-18813- 0.14107879996299744
bug-18814- 0.14107879996299744
bug-2526- 0.1412917971611023
bug-18859- 0.1412917971611023
bug-10312- 0.14366087317466736
bug-13153- 0.144337996840477
bug-11398- 0.14476439356803894
bug-11455- 0.14476439356803894
bug-21821- 0.14566123485565186
bug-2795- 0.14667241275310516
bug-111- 0.14667241275310516
